nct_id,reached_fda_milestone
NCT02362789,False
NCT02363426,False
NCT02364830,False
NCT02365389,False
NCT02366143,True
NCT02366962,False
NCT02367521,False
NCT02367664,False
NCT02367911,False
NCT02368210,False
NCT02368314,False
NCT02368652,False
NCT02369341,False
NCT02369835,False
NCT02369965,False
NCT02370251,False
NCT02370498,False
NCT02372799,False
NCT02373202,True
NCT02373371,False
NCT02374281,False
NCT02375828,False
NCT02376075,False
NCT02376790,True
NCT02376985,True
NCT02377388,False
NCT02377921,False
NCT02378129,False
NCT02378753,False
NCT02379806,False
NCT02379845,False
NCT02380027,False
NCT02381184,False
NCT02381418,False
NCT02382276,False
NCT02382939,False
NCT02383238,False
NCT02383589,False
NCT02383966,False
NCT02384187,False
NCT02384343,False
NCT02385097,False
NCT02385188,True
NCT02385318,False
NCT02386020,False
NCT02386033,False
NCT02386319,False
NCT02387359,False
NCT02387567,True
NCT02387801,False
NCT02388516,False
NCT02388724,False
NCT02388919,False
NCT02389010,False
NCT02389621,True
NCT02390102,False
NCT02390219,False
NCT02390284,True
NCT02390375,False
NCT02390947,False
NCT02391272,False
NCT02392234,True
NCT02392559,False
NCT02393300,True
NCT02393612,False
NCT02393937,False
NCT02394561,False
NCT02395016,True
NCT02395133,True
NCT02395900,False
NCT02396212,False
NCT02397057,False
NCT02397473,False
NCT02397889,False
NCT02398656,True
NCT02399059,False
NCT02399306,False
NCT02399345,False
NCT02400268,False
NCT02400632,False
NCT02401399,False
NCT02402530,False
NCT02402712,True
NCT02402868,False
NCT02402933,False
NCT02403401,False
NCT02403596,False
NCT02404350,False
NCT02404376,False
NCT02406144,True
NCT02407236,False
NCT02407548,False
NCT02408393,False
NCT02408484,False
NCT02408523,False
NCT02410317,False
NCT02410447,False
NCT02410668,False
NCT02410902,False
NCT02411994,False
NCT02412111,False
NCT02413398,False
NCT02414581,False
NCT02414737,False
NCT02414841,False
NCT02414958,False
NCT02415127,False
NCT02417064,False
NCT02417454,False
NCT02417467,False
NCT02418585,False
NCT02419118,True
NCT02419612,True
NCT02419729,False
NCT02420821,False
NCT02421588,False
NCT02421770,False
NCT02422173,False
NCT02424773,False
NCT02425358,False
NCT02426112,False
NCT02426125,True
NCT02426619,False
NCT02426840,False
NCT02427191,False
NCT02427802,False
NCT02428088,False
NCT02428920,False
NCT02429206,False
NCT02430350,False
NCT02431806,True
NCT02432209,False
NCT02432807,False
NCT02434419,False
NCT02434731,False
NCT02435992,False
NCT02436096,False
NCT02436668,False
NCT02436759,False
NCT02437175,False
NCT02437318,True
NCT02438436,False
NCT02438657,False
NCT02438826,False
NCT02438982,False
NCT02439320,False
NCT02439632,False
NCT02440022,False
NCT02441218,False
NCT02441530,True
NCT02442271,True
NCT02442284,True
NCT02442427,False
NCT02442765,False
NCT02443246,False
NCT02443805,False
NCT02444897,False
NCT02445326,False
NCT02445352,False
NCT02445807,False
NCT02445898,False
NCT02446418,False
NCT02446717,False
NCT02446743,False
NCT02446912,False
NCT02447029,False
NCT02447172,False
NCT02447276,False
NCT02447432,False
NCT02447510,False
NCT02447848,False
NCT02448407,False
NCT02448927,False
NCT02449291,False
NCT02450058,False
NCT02451033,False
NCT02451098,False
NCT02451150,False
NCT02451358,False
NCT02452190,False
NCT02452632,False
NCT02452736,False
NCT02452866,False
NCT02453334,False
NCT02453516,False
NCT02453932,False
NCT02455336,False
NCT02456740,False
NCT02456935,False
NCT02457156,True
NCT02457546,False
NCT02457819,False
NCT02458287,False
NCT02459080,False
NCT02459795,False
NCT02460159,False
NCT02460900,False
NCT02460978,False
NCT02461121,False
NCT02462070,False
NCT02462083,False
NCT02462174,False
NCT02462811,False
NCT02462993,False
NCT02465255,False
NCT02465567,False
NCT02465632,False
NCT02466087,False
NCT02466984,False
NCT02466997,True
NCT02467452,False
NCT02467582,True
NCT02467868,False
NCT02468232,False
NCT02468791,False
NCT02468830,False
NCT02469025,False
NCT02469090,False
NCT02469246,False
NCT02470780,False
NCT02471339,False
NCT02471963,False
NCT02472145,False
NCT02472886,False
NCT02473211,True
NCT02473263,False
NCT02474082,False
NCT02474589,False
NCT02475629,True
NCT02476175,False
NCT02476253,True
NCT02477007,True
NCT02477618,False
NCT02477826,True
NCT02478398,True
NCT02478437,False
NCT02478580,False
NCT02478840,False
NCT02479568,False
NCT02479763,False
NCT02480114,True
NCT02480621,False
NCT02480764,False
NCT02481986,False
NCT02482857,False
NCT02483078,False
NCT02483468,False
NCT02483585,False
NCT02484001,False
NCT02484833,False
NCT02484911,True
NCT02485067,False
NCT02485704,False
NCT02485717,False
NCT02486198,False
NCT02486354,False
NCT02486406,True
NCT02486939,False
NCT02487030,False
NCT02487108,False
NCT02487199,False
NCT02487498,False
NCT02487563,True
NCT02487771,False
NCT02489461,False
NCT02490111,False
NCT02490163,False
NCT02491320,True
NCT02491333,False
NCT02491437,False
NCT02492321,False
NCT02492412,False
NCT02492620,False
NCT02492698,False
NCT02492841,False
NCT02493452,False
NCT02493517,False
NCT02493777,False
NCT02493868,False
NCT02494505,True
NCT02495922,True
NCT02496767,False
NCT02496884,False
NCT02497287,False
NCT02497469,False
NCT02497976,False
NCT02498418,False
NCT02498509,False
NCT02500706,True
NCT02501161,False
NCT02501954,True
NCT02502175,False
NCT02502773,False
NCT02503202,False
NCT02504216,False
NCT02504294,False
NCT02504489,False
NCT02504541,False
NCT02505542,False
NCT02507219,False
NCT02508805,False
NCT02509078,False
NCT02509494,False
NCT02511405,False
NCT02511639,True
NCT02512068,False
NCT02512614,False
NCT02513303,True
NCT02513550,False
NCT02514122,False
NCT02514772,False
NCT02514980,False
NCT02515305,False
NCT02516111,False
NCT02516410,False
NCT02516475,False
NCT02517385,False
NCT02517489,True
NCT02518945,False
NCT02519543,True
NCT02519660,False
NCT02519855,False
NCT02521181,False
NCT02522481,True
NCT02523027,False
NCT02523820,True
NCT02525016,True
NCT02525159,False
NCT02525523,False
NCT02525861,False
NCT02525874,True
NCT02526784,False
NCT02527109,True
NCT02527200,False
NCT02528188,False
NCT02528253,False
NCT02529865,False
NCT02530788,False
NCT02531828,False
NCT02532647,False
NCT02532855,True
NCT02533648,False
NCT02534571,False
NCT02535195,False
NCT02535676,False
NCT02536781,False
NCT02537236,False
NCT02537574,False
NCT02538224,False
NCT02538237,False
NCT02538692,False
NCT02539511,False
NCT02540031,False
NCT02540954,False
NCT02541552,False
NCT02541760,False
NCT02541929,False
NCT02542280,False
NCT02542384,False
NCT02542982,False
NCT02543268,False
NCT02543827,False
NCT02543944,False
NCT02544451,False
NCT02544750,False
NCT02545504,True
NCT02546323,True
NCT02547363,False
NCT02547818,False
NCT02547935,False
NCT02548143,False
NCT02548364,True
NCT02548832,False
NCT02549352,False
NCT02549404,False
NCT02550197,False
NCT02550665,True
NCT02551159,True
NCT02551198,False
NCT02551341,False
NCT02552212,False
NCT02552238,True
NCT02552667,False
NCT02553018,True
NCT02553317,True
NCT02553473,False
NCT02553772,False
NCT02555371,False
NCT02555501,False
NCT02555878,True
NCT02556060,False
NCT02556788,False
NCT02557035,True
NCT02557074,False
NCT02557932,False
NCT02558374,False
NCT02559102,False
NCT02559310,False
NCT02559895,False
NCT02560584,True
NCT02560870,False
NCT02560935,False
NCT02560948,False
NCT02561039,False
NCT02561091,False
NCT02561416,False
NCT02562066,True
NCT02562508,False
NCT02564276,False
NCT02564445,False
NCT02564627,False
NCT02565173,False
NCT02565316,False
NCT02565680,True
NCT02565953,False
NCT02566369,False
NCT02566967,False
NCT02566993,False
NCT02567838,False
NCT02567994,False
NCT02568501,False
NCT02569242,True
NCT02569541,True
NCT02570126,False
NCT02570490,False
NCT02572219,False
NCT02572817,False
NCT02572986,False
NCT02573311,True
NCT02573324,True
NCT02573467,False
NCT02573610,False
NCT02573883,False
NCT02574455,True
NCT02574520,False
NCT02575092,False
NCT02576067,False
NCT02576314,False
NCT02576574,True
NCT02576860,False
NCT02577003,False
NCT02577211,False
NCT02577510,False
NCT02578901,False
NCT02578940,False
NCT02579850,False
NCT02580214,False
NCT02580591,False
NCT02581111,False
NCT02581345,False
NCT02581410,False
NCT02581462,False
NCT02581527,True
NCT02582177,False
NCT02582632,False
NCT02582866,True
NCT02583256,False
NCT02583867,False
NCT02583932,False
NCT02584283,False
NCT02584855,False
NCT02584868,False
NCT02584959,False
NCT02585674,False
NCT02585713,True
NCT02585778,False
NCT02586025,True
NCT02586129,False
NCT02586142,False
NCT02586246,False
NCT02586350,False
NCT02587195,True
NCT02587221,False
NCT02589275,False
NCT02589782,True
NCT02590536,True
NCT02591004,False
NCT02592434,False
NCT02592824,False
NCT02593097,False
NCT02593461,False
NCT02593513,False
NCT02593773,False
NCT02595073,False
NCT02595398,False
NCT02595970,False
NCT02596269,False
NCT02596425,False
NCT02597049,True
NCT02597803,False
NCT02598505,False
NCT02599402,True
NCT02600494,False
NCT02600507,False
NCT02600559,False
NCT02600819,False
NCT02600923,True
NCT02601027,True
NCT02601703,False
NCT02601833,False
NCT02603107,False
NCT02603120,False
NCT02603705,False
NCT02604407,False
NCT02604446,False
NCT02604810,False
NCT02605720,False
NCT02606409,False
NCT02606760,False
NCT02607280,False
NCT02607306,False
NCT02607449,False
NCT02607683,False
NCT02607956,False
NCT02608203,False
NCT02608476,False
NCT02608502,False
NCT02609490,False
NCT02609659,True
NCT02609802,True
NCT02610231,False
NCT02610400,False
NCT02610816,False
NCT02610868,False
NCT02611778,False
NCT02611830,False
NCT02612415,False
NCT02612792,False
NCT02612909,False
NCT02613871,False
NCT02614183,False
NCT02614196,False
NCT02614391,False
NCT02615197,False
NCT02616029,False
NCT02616042,False
NCT02616601,False
NCT02616783,False
NCT02616809,False
NCT02617290,True
NCT02617459,False
NCT02617628,False
NCT02618408,False
NCT02618759,False
NCT02618993,False
NCT02619149,False
NCT02619799,False
NCT02621164,False
NCT02621177,False
NCT02623062,False
NCT02623699,True
NCT02623738,False
NCT02624102,False
NCT02624505,False
NCT02624843,False
NCT02624869,False
NCT02624947,False
NCT02625623,True
NCT02625701,False
NCT02625792,False
NCT02625909,False
NCT02627963,False
NCT02629341,False
NCT02629835,False
NCT02630706,False
NCT02631551,False
NCT02631759,False
NCT02631980,False
NCT02632175,True
NCT02634346,False
NCT02634788,True
NCT02634853,False
NCT02635386,False
NCT02635724,False
NCT02635776,False
NCT02635984,False
NCT02636634,False
NCT02636699,False
NCT02636946,False
NCT02638259,False
NCT02638545,True
NCT02638805,True
NCT02639247,False
NCT02639338,False
NCT02639520,False
NCT02639533,True
NCT02640482,False
NCT02640612,False
NCT02640703,False
NCT02641288,False
NCT02641561,True
NCT02641808,False
NCT02642003,False
NCT02642432,False
NCT02642497,False
NCT02643082,False
NCT02643420,True
NCT02644408,False
NCT02646566,False
NCT02648204,False
NCT02648217,False
NCT02648347,False
NCT02649335,False
NCT02650609,True
NCT02650856,False
NCT02650869,False
NCT02651220,False
NCT02651584,False
NCT02651870,False
NCT02652585,False
NCT02652624,False
NCT02652806,False
NCT02652819,False
NCT02654743,False
NCT02654769,False
NCT02655224,False
NCT02655237,False
NCT02655653,False
NCT02655965,True
NCT02657980,False
NCT02658175,False
NCT02658188,False
NCT02658721,True
NCT02659033,False
NCT02659085,False
NCT02659592,False
NCT02660372,False
NCT02662556,False
NCT02662660,False
NCT02662985,False
NCT02663635,False
NCT02664974,False
NCT02665273,False
NCT02665351,False
NCT02665845,False
NCT02667054,False
NCT02667275,False
NCT02667288,False
NCT02667444,False
NCT02667938,False
NCT02668653,True
NCT02668796,False
NCT02670551,False
NCT02670642,False
NCT02670915,True
NCT02671500,False
NCT02671708,False
NCT02672111,False
NCT02672189,False
NCT02672267,False
NCT02672527,True
NCT02672592,False
NCT02673008,False
NCT02673151,False
NCT02673489,False
NCT02673749,False
NCT02674243,False
NCT02674386,False
NCT02674529,False
NCT02675374,False
NCT02675426,True
NCT02675998,False
NCT02676089,False
NCT02677298,False
NCT02677493,False
NCT02678117,False
NCT02678312,True
NCT02678351,False
NCT02678975,True
NCT02679573,False
NCT02682186,False
NCT02682927,False
NCT02683239,False
NCT02683369,False
NCT02683746,False
NCT02684019,False
NCT02684279,False
NCT02684812,False
NCT02686138,False
NCT02686619,False
NCT02686658,False
NCT02688400,False
NCT02688556,True
NCT02689063,False
NCT02689778,False
NCT02691299,False
NCT02692027,False
NCT02692235,False
NCT02692703,False
NCT02692755,False
NCT02693522,True
NCT02693704,False
NCT02694146,False
NCT02694328,False
NCT02694523,False
NCT02695771,False
NCT02696031,True
NCT02696785,False
NCT02696798,False
NCT02697331,False
NCT02697474,False
NCT02698514,False
NCT02698566,False
NCT02698748,False
NCT02698995,False
NCT02699099,False
NCT02699489,False
NCT02700438,False
NCT02700893,False
NCT02701140,False
NCT02702128,False
NCT02703363,True
NCT02704390,False
NCT02705534,True
NCT02705573,True
NCT02706054,True
NCT02706184,False
NCT02706873,True
NCT02707081,False
NCT02707484,False
NCT02707601,False
NCT02707861,True
NCT02707952,False
NCT02708771,False
NCT02709486,False
NCT02709538,False
NCT02709564,False
NCT02709590,False
NCT02711319,False
NCT02712320,False
NCT02713178,False
NCT02713191,True
NCT02713230,False
NCT02713945,True
NCT02714218,False
NCT02714322,False
NCT02714595,False
NCT02715258,False
NCT02715596,False
NCT02716558,False
NCT02716818,False
NCT02716857,False
NCT02716909,False
NCT02717195,True
NCT02717273,False
NCT02720406,False
NCT02720705,False
NCT02720822,True
NCT02720952,False
NCT02721966,False
NCT02722044,False
NCT02722265,False
NCT02722473,False
NCT02722837,False
NCT02723084,False
NCT02723383,False
NCT02725008,False
NCT02725242,False
NCT02725411,False
NCT02725593,False
NCT02726269,False
NCT02727153,False
NCT02727660,False
NCT02727907,False
NCT02728089,False
NCT02728622,False
NCT02728752,False
NCT02729025,True
NCT02729766,False
NCT02729909,False
NCT02730949,True
NCT02731534,False
NCT02732262,False
NCT02732808,False
NCT02732912,False
NCT02733068,False
NCT02733367,False
NCT02735122,False
NCT02735837,False
NCT02736812,False
NCT02737501,False
NCT02738138,False
NCT02738203,False
NCT02738879,True
NCT02739165,False
NCT02739516,False
NCT02739568,False
NCT02739984,True
NCT02739997,False
NCT02740127,True
NCT02740231,False
NCT02741258,False
NCT02741791,False
NCT02742142,False
NCT02742441,False
NCT02744196,False
NCT02744222,False
NCT02744742,True
NCT02744755,False
NCT02745080,False
NCT02745392,False
NCT02745873,False
NCT02746185,False
NCT02746796,True
NCT02746991,False
NCT02747043,False
NCT02747979,False
NCT02748382,False
NCT02748512,False
NCT02749747,False
NCT02750150,False
NCT02750293,False
NCT02750306,False
NCT02751840,True
NCT02752035,True
NCT02752113,False
NCT02752308,False
NCT02752412,True
NCT02752594,False
NCT02753088,False
NCT02753127,False
NCT02753387,False
NCT02753699,False
NCT02754765,True
NCT02755259,True
NCT02755597,True
NCT02756377,False
NCT02757066,False
NCT02757079,False
NCT02757352,False
NCT02757443,False
NCT02757820,False
NCT02758340,False
NCT02760407,False
NCT02761980,False
NCT02762578,False
NCT02762838,True
NCT02762955,False
NCT02763241,False
NCT02763579,True
NCT02764489,False
NCT02765919,False
NCT02766335,False
NCT02766608,False
NCT02766725,False
NCT02766777,False
NCT02767219,False
NCT02767479,False
NCT02769481,False
NCT02769572,False
NCT02770807,False
NCT02771210,False
NCT02772497,False
NCT02773290,False
NCT02773641,False
NCT02773849,True
NCT02774265,False
NCT02775435,True
NCT02776683,False
NCT02776748,False
NCT02777229,False
NCT02777931,False
NCT02778880,False
NCT02779582,False
NCT02780141,False
NCT02781727,False
NCT02785705,False
NCT02786823,True
NCT02786836,False
NCT02786992,False
NCT02788071,False
NCT02788279,False
NCT02788526,False
NCT02789033,False
NCT02789982,False
NCT02791308,False
NCT02791438,False
NCT02791490,False
NCT02791763,False
NCT02792088,False
NCT02792218,False
NCT02792231,False
NCT02792699,False
NCT02793128,False
NCT02793817,False
NCT02794168,False
NCT02794324,False
NCT02794441,False
NCT02794493,False
NCT02794792,True
NCT02795260,False
NCT02795949,False
NCT02797249,True
NCT02797587,False
NCT02798120,False
NCT02799082,False
NCT02799368,False
NCT02799602,True
NCT02800148,False
NCT02800902,False
NCT02801578,False
NCT02802254,False
NCT02802345,False
NCT02806505,False
NCT02806713,False
NCT02806986,False
NCT02807103,False
NCT02807298,True
NCT02807974,False
NCT02809053,False
NCT02809131,True
NCT02810444,False
NCT02810782,True
NCT02810925,False
NCT02811978,True
NCT02811991,False
NCT02813265,False
NCT02813278,False
NCT02813694,False
NCT02814565,True
NCT02814617,False
NCT02815267,False
NCT02815280,False
NCT02816125,False
NCT02817841,False
NCT02818803,False
NCT02819284,False
NCT02819297,False
NCT02819323,False
NCT02819635,False
NCT02819739,False
NCT02820324,False
NCT02820987,False
NCT02821416,True
NCT02822625,False
NCT02822742,False
NCT02822794,False
NCT02823353,True
NCT02827266,False
NCT02828020,False
NCT02828943,False
NCT02829320,False
NCT02829359,False
NCT02829775,False
NCT02830672,False
NCT02831361,True
NCT02831569,True
NCT02831816,False
NCT02832063,False
NCT02832648,False
NCT02834416,False
NCT02837952,False
NCT02838043,False
NCT02838121,False
NCT02838446,False
NCT02839473,False
NCT02840175,False
NCT02840552,False
NCT02842853,False
NCT02843386,False
NCT02845479,False
NCT02845843,False
NCT02846532,True
NCT02849626,False
NCT02850965,False
NCT02851745,False
NCT02851784,False
NCT02852434,False
NCT02854800,False
NCT02855684,False
NCT02857660,False
NCT02858037,False
NCT02858076,False
NCT02858219,False
NCT02859961,False
NCT02860923,False
NCT02861014,False
NCT02861859,False
NCT02862327,False
NCT02862639,False
NCT02863419,True
NCT02864602,False
NCT02865005,False
NCT02866838,True
NCT02867267,False
NCT02867709,True
NCT02868099,True
NCT02868177,False
NCT02868918,False
NCT02869009,True
NCT02869438,True
NCT02870205,False
NCT02870478,True
NCT02871440,False
NCT02871635,False
NCT02872103,False
NCT02872155,False
NCT02873026,True
NCT02873559,True
NCT02873936,False
NCT02874807,False
NCT02875834,False
NCT02876900,False
NCT02878603,False
NCT02879305,False
NCT02880540,True
NCT02881398,False
NCT02886702,False
NCT02886728,False
NCT02886988,False
NCT02888574,False
NCT02889562,False
NCT02889796,False
NCT02890043,False
NCT02890173,False
NCT02891070,False
NCT02891837,False
NCT02892149,False
NCT02892344,False
NCT02892422,False
NCT02893098,False
NCT02894710,False
NCT02896205,True
NCT02896283,False
NCT02896296,False
NCT02896400,False
NCT02896621,False
NCT02897076,False
NCT02898454,False
NCT02899455,False
NCT02899962,False
NCT02900105,True
NCT02900742,False
NCT02901041,True
NCT02901236,False
NCT02901379,False
NCT02901561,False
NCT02902861,False
NCT02903004,False
NCT02903251,False
NCT02904759,False
NCT02904902,True
NCT02905045,False
NCT02905058,True
NCT02905266,False
NCT02906761,True
NCT02907060,False
NCT02907359,False
NCT02908152,False
NCT02908217,False
NCT02908477,True
NCT02909478,False
NCT02910063,False
NCT02912650,False
NCT02912845,False
NCT02912988,True
NCT02913261,False
NCT02913326,True
NCT02914054,False
NCT02914184,False
NCT02914509,True
NCT02916602,False
NCT02917304,False
NCT02918279,False
NCT02919111,False
NCT02920008,False
NCT02920528,False
NCT02920684,False
NCT02920905,True
NCT02923921,False
NCT02924285,False
NCT02926170,True
NCT02926937,False
NCT02926950,False
NCT02927379,False
NCT02929121,False
NCT02929134,False
NCT02929329,False
NCT02929524,False
NCT02929901,False
NCT02930018,False
NCT02931357,False
NCT02931539,True
NCT02932267,False
NCT02932306,False
NCT02932462,False
NCT02932943,False
NCT02933866,False
NCT02934061,False
NCT02934529,True
NCT02935114,False
NCT02935699,False
NCT02936635,False
NCT02936843,True
NCT02937584,False
NCT02938923,True
NCT02939079,True
NCT02940262,False
NCT02942004,False
NCT02942017,False
NCT02943135,False
NCT02943564,False
NCT02943785,False
NCT02943902,False
NCT02944123,False
NCT02945969,False
NCT02946684,False
NCT02947490,False
NCT02947620,False
NCT02947984,False
NCT02949362,False
NCT02949674,False
NCT02951533,False
NCT02953340,True
NCT02953548,False
NCT02954172,False
NCT02954458,False
NCT02954484,False
NCT02954848,False
NCT02954926,False
NCT02955212,False
NCT02959749,False
NCT02959944,True
NCT02960711,False
NCT02961556,False
NCT02961790,False
NCT02962011,False
NCT02962648,False
NCT02963922,False
NCT02963935,False
NCT02965430,False
NCT02966795,False
NCT02967926,False
NCT02967939,False
NCT02968173,False
NCT02968849,False
NCT02969681,False
NCT02969928,True
NCT02970292,False
NCT02971384,False
NCT02972268,False
NCT02973048,False
NCT02973685,False
NCT02976597,False
NCT02978105,False
NCT02978573,False
NCT02979613,False
NCT02979639,False
NCT02979691,False
NCT02980003,False
NCT02980133,False
NCT02980224,False
NCT02980679,False
NCT02981368,False
NCT02981615,True
NCT02981836,False
NCT02982057,False
NCT02982161,False
NCT02983188,False
NCT02984397,True
NCT02985164,False
NCT02985216,False
NCT02985229,True
NCT02985541,False
NCT02985619,False
NCT02985749,False
NCT02986139,False
NCT02987270,False
NCT02987322,False
NCT02987530,False
NCT02988115,True
NCT02988635,False
NCT02988700,False
NCT02988882,True
NCT02988973,False
NCT02989519,False
NCT02989558,False
NCT02989857,False
NCT02990286,True
NCT02991339,True
NCT02993107,False
NCT02993510,False
NCT02993757,False
NCT02995772,False
NCT02996058,False
NCT02996682,False
NCT02998320,False
NCT02998528,True
NCT02998931,False
NCT03001011,False
NCT03001076,True
NCT03001661,False
NCT03001817,False
NCT03002038,True
NCT03002428,False
NCT03002571,False
NCT03003000,True
NCT03004469,False
NCT03004625,True
NCT03004924,False
NCT03005171,False
NCT03005353,False
NCT03006276,False
NCT03006705,True
NCT03008850,False
NCT03009019,False
NCT03009487,False
NCT03009500,False
NCT03009578,False
NCT03010631,False
NCT03011450,False
NCT03011905,False
NCT03013361,False
NCT03014622,False
NCT03014635,False
NCT03014674,False
NCT03014752,False
NCT03015220,True
NCT03015272,False
NCT03017235,False
NCT03018028,True
NCT03018730,False
NCT03018756,False
NCT03019185,False
NCT03019575,False
NCT03020082,True
NCT03020628,False
NCT03021187,True
NCT03021499,True
NCT03021954,False
NCT03022045,False
NCT03025789,True
NCT03027154,False
NCT03027557,False
NCT03027661,False
NCT03028649,False
NCT03029234,False
NCT03029689,False
NCT03030170,False
NCT03030599,False
NCT03031184,True
NCT03031938,False
NCT03032419,False
NCT03032510,True
NCT03033121,False
NCT03033823,False
NCT03035955,False
NCT03036150,False
NCT03037424,False
NCT03038100,True
NCT03038594,False
NCT03039192,False
NCT03043157,False
NCT03043820,False
NCT03046446,False
NCT03046927,False
NCT03047109,False
NCT03047798,False
NCT03047954,False
NCT03048747,False
NCT03049735,True
NCT03050307,True
NCT03050359,True
NCT03050827,False
NCT03051217,False
NCT03052322,False
NCT03053362,False
NCT03055026,True
NCT03055507,False
NCT03056391,False
NCT03057951,False
NCT03057977,False
NCT03058783,False
NCT03060083,False
NCT03061812,True
NCT03064126,True
NCT03065244,False
NCT03065309,False
NCT03066804,False
NCT03067688,False
NCT03068455,True
NCT03068585,False
NCT03069677,False
NCT03071549,False
NCT03072277,False
NCT03073200,False
NCT03073486,False
NCT03074448,False
NCT03077438,False
NCT03078075,False
NCT03078478,False
NCT03079063,False
NCT03082001,False
NCT03083522,False
NCT03086330,True
NCT03086343,True
NCT03086486,True
NCT03088254,False
NCT03088670,True
NCT03090035,True
NCT03090100,False
NCT03090191,False
NCT03091673,True
NCT03091777,False
NCT03092375,False
NCT03095456,True
NCT03095508,False
NCT03095872,False
NCT03097120,False
NCT03097133,False
NCT03097484,False
NCT03099096,True
NCT03100318,False
NCT03100500,False
NCT03100825,False
NCT03102606,False
NCT03102762,False
NCT03103100,False
NCT03103152,False
NCT03103256,False
NCT03103321,False
NCT03104140,False
NCT03104400,True
NCT03104413,False
NCT03104634,False
NCT03106662,False
NCT03107026,False
NCT03107611,False
NCT03107793,False
NCT03108352,False
NCT03108482,False
NCT03108625,False
NCT03108664,False
NCT03110003,False
NCT03113240,False
NCT03113448,False
NCT03115047,False
NCT03115073,False
NCT03115112,False
NCT03117049,True
NCT03117569,False
NCT03118362,False
NCT03118843,False
NCT03120247,False
NCT03122340,False
NCT03123471,True
NCT03126227,False
NCT03126435,True
NCT03126968,False
NCT03127956,False
NCT03128515,False
NCT03129113,True
NCT03129321,False
NCT03130426,False
NCT03130790,False
NCT03131648,False
NCT03132714,False
NCT03134872,True
NCT03135626,False
NCT03136328,False
NCT03136484,True
NCT03137121,True
NCT03137173,False
NCT03137303,True
NCT03137784,False
NCT03137992,False
NCT03138252,False
NCT03139565,False
NCT03139604,True
NCT03140449,False
NCT03141073,False
NCT03142451,False
NCT03143192,False
NCT03143218,False
NCT03148366,False
NCT03148574,True
NCT03148990,False
NCT03150589,False
NCT03151343,False
NCT03153150,True
NCT03154476,True
NCT03156452,True
NCT03156621,True
NCT03157505,False
NCT03158220,False
NCT03158285,False
NCT03158376,True
NCT03158623,False
NCT03158688,True
NCT03159611,False
NCT03160885,False
NCT03161093,True
NCT03161366,False
NCT03162055,False
NCT03164915,False
NCT03165149,False
NCT03165617,False
NCT03168334,False
NCT03168841,False
NCT03170050,False
NCT03171142,False
NCT03172234,False
NCT03172702,False
NCT03172871,False
NCT03174366,False
NCT03174860,False
NCT03176238,True
NCT03176693,True
NCT03178084,False
NCT03178708,False
NCT03180840,False
NCT03181802,False
NCT03181932,False
NCT03182725,True
NCT03183128,False
NCT03184402,False
NCT03184987,False
NCT03185013,False
NCT03185065,True
NCT03185143,False
NCT03186313,False
NCT03187626,False
NCT03187678,False
NCT03188692,False
NCT03189745,False
NCT03190369,False
NCT03191097,False
NCT03191396,True
NCT03191903,False
NCT03192137,False
NCT03192150,False
NCT03195491,True
NCT03195647,False
NCT03197376,False
NCT03197766,False
NCT03197818,False
NCT03198000,False
NCT03198637,False
NCT03198728,False
NCT03199547,True
NCT03200704,False
NCT03200821,False
NCT03200912,False
NCT03201003,False
NCT03201432,False
NCT03201601,False
NCT03202667,False
NCT03205228,False
NCT03205371,False
NCT03207750,False
NCT03208179,False
NCT03208270,False
NCT03208894,False
NCT03208907,False
NCT03208933,False
NCT03208985,False
NCT03209219,False
NCT03210259,False
NCT03215758,False
NCT03215797,False
NCT03216226,False
NCT03216408,False
NCT03217734,False
NCT03217812,True
NCT03219437,False
NCT03220334,False
NCT03220958,True
NCT03222518,False
NCT03222843,False
NCT03223025,False
NCT03223298,True
NCT03223480,False
NCT03224403,False
NCT03226522,False
NCT03227731,False
NCT03227861,False
NCT03228680,False
NCT03229538,True
NCT03231722,True
NCT03232398,False
NCT03234907,False
NCT03234972,True
NCT03235349,False
NCT03235479,False
NCT03236168,False
NCT03236727,False
NCT03237325,False
NCT03237845,False
NCT03238131,True
NCT03238430,False
NCT03239158,False
NCT03239171,False
NCT03239184,False
NCT03240224,False
NCT03241043,False
NCT03241914,True
NCT03242018,False
NCT03242902,False
NCT03243305,False
NCT03244319,False
NCT03244644,False
NCT03247517,False
NCT03247556,False
NCT03248037,False
NCT03249168,False
NCT03249259,False
NCT03249376,True
NCT03252431,False
NCT03252925,False
NCT03254173,False
NCT03255226,True
NCT03256903,False
NCT03257813,False
NCT03257865,False
NCT03259074,False
NCT03259620,False
NCT03260205,False
NCT03260283,True
NCT03261167,False
NCT03261960,False
NCT03261999,False
NCT03263494,False
NCT03264157,False
NCT03268811,False
NCT03268902,True
NCT03269344,True
NCT03269773,False
NCT03271918,False
NCT03272594,False
NCT03273387,False
NCT03274167,False
NCT03275285,True
NCT03277248,True
NCT03280264,False
NCT03280615,False
NCT03282227,False
NCT03282240,False
NCT03285490,False
NCT03285594,False
NCT03286842,False
NCT03287232,False
NCT03287609,False
NCT03287869,False
NCT03289650,False
NCT03289702,False
NCT03290131,False
NCT03290378,False
NCT03290781,False
NCT03292458,True
NCT03292939,False
NCT03294330,False
NCT03295487,False
NCT03295721,False
